time,o5,o10,o11,o12,o13
0.0,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
1.0e-6,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
1.1e-5,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.00011099999999999999,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.0011109999999999998,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.011110999999999996,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.021110999999999998,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.031111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.041111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.051111000000000004,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.061111000000000006,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.07111100000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.081111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.091111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.10111099999999999,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.11111099999999999,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.12111099999999998,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.13111099999999998,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.141111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.151111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.161111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.171111,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.18111100000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.19111100000000003,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.20111100000000004,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.21111100000000005,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.22111100000000006,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.23111100000000007,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.24111100000000008,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.2511110000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.2611110000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.2711110000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.2811110000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.2911110000000001,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.30111100000000013,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.31111100000000014,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.32111100000000015,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.33111100000000016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.34111100000000016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.3511110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.3611110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.3711110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.3811110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.3911110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.4011110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.4111110000000002,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.42111100000000024,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.43111100000000024,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.44111100000000025,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.45111100000000026,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.46111100000000027,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.4711110000000003,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.4811110000000003,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
0.4911110000000003,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016,0.9999999994481016
