time,va0,va1,va2,va3,va4,va5,va6,va7,va8,va9,va10,va11,va12,va13
0.0,-0.057264138722712424,-0.08050004053887888,-0.09698018592137339,-0.12066318893233535,-0.14174904309481942,2.0274202214663346e-9,-0.06213525589964515,-0.06666820773204743,-0.09745489860740504,-0.08806763435364809,-0.13858176112051881,-0.10809825523356123,-0.06593270878682056,-0.03444149208990682
1.0e-6,-0.05726413872271329,-0.08050004053887988,-0.09698018592137406,-0.12066318893233641,-0.1417490430948204,2.027419483859732e-9,-0.062135255899645955,-0.06666820773204828,-0.09745489860740603,-0.08806763435364912,-0.1385817611205197,-0.108098255233562,-0.06593270878682118,-0.03444149208990762
1.0968112129832738e-5,-0.05726413872271322,-0.08050004053888006,-0.0969801859213741,-0.12066318893233628,-0.1417490430948206,2.0274194737823528e-9,-0.062135255899646004,-0.06666820773204826,-0.09745489860740592,-0.0880676343536491,-0.1385817611205201,-0.10809825523356198,-0.06593270878682128,-0.03444149208990748
0.0001106492334281601,-0.057264138722713985,-0.08050004053888038,-0.09698018592137493,-0.12066318893233723,-0.14174904309482098,2.0274188909272474e-9,-0.06213525589964642,-0.06666820773204905,-0.0974548986074069,-0.08806763435364982,-0.13858176112052037,-0.10809825523356272,-0.06593270878682198,-0.03444149208990827
0.0010361804006821754,-0.05726413872271211,-0.08050004053887888,-0.09698018592137302,-0.12066318893233544,-0.1417490430948195,2.027420488935479e-9,-0.06213525589964489,-0.06666820773204708,-0.09745489860740499,-0.0880676343536481,-0.1385817611205189,-0.10809825523356072,-0.06593270878682025,-0.034441492089906434
0.00973999238471329,-0.05726413872271285,-0.08050004053887937,-0.09698018592137352,-0.12066318893233591,-0.14174904309481973,2.027419925484837e-9,-0.06213525589964534,-0.06666820773204776,-0.09745489860740553,-0.08806763435364857,-0.13858176112051915,-0.10809825523356138,-0.06593270878682063,-0.03444149208990717
0.01973999238471329,-0.057264138722712285,-0.08050004053887903,-0.09698018592137309,-0.12066318893233564,-0.14174904309481967,2.027420225103176e-9,-0.062135255899645,-0.06666820773204724,-0.09745489860740522,-0.08806763435364831,-0.13858176112051906,-0.1080982552335609,-0.0659327087868203,-0.03444149208990653
0.02973999238471329,-0.057264138722713256,-0.08050004053888002,-0.09698018592137399,-0.12066318893233655,-0.14174904309482056,2.0274193475523612e-9,-0.06213525589964591,-0.06666820773204826,-0.09745489860740614,-0.08806763435364931,-0.1385817611205199,-0.10809825523356185,-0.06593270878682127,-0.03444149208990764
0.03973999238471329,-0.057264138722714374,-0.08050004053888071,-0.09698018592137496,-0.12066318893233753,-0.14174904309482128,2.0274185380683647e-9,-0.062135255899646705,-0.06666820773204932,-0.09745489860740718,-0.08806763435365017,-0.13858176112052062,-0.10809825523356302,-0.06593270878682202,-0.03444149208990872
0.04973999238471329,-0.057264138722714596,-0.08050004053888131,-0.09698018592137546,-0.12066318893233767,-0.14174904309482173,2.0274181490673247e-9,-0.06213525589964747,-0.06666820773204961,-0.0974548986074073,-0.08806763435365045,-0.1385817611205211,-0.1080982552335632,-0.06593270878682272,-0.034441492089908834
0.059739992384713295,-0.05726413872271404,-0.0805000405388806,-0.09698018592137492,-0.12066318893233717,-0.14174904309482103,2.027418790206258e-9,-0.062135255899646705,-0.06666820773204898,-0.09745489860740682,-0.08806763435364989,-0.13858176112052045,-0.10809825523356266,-0.06593270878682196,-0.03444149208990829
0.06973999238471329,-0.05726413872271233,-0.08050004053887905,-0.09698018592137315,-0.12066318893233545,-0.1417490430948195,2.027420295959153e-9,-0.06213525589964501,-0.0666682077320473,-0.09745489860740507,-0.0880676343536482,-0.13858176112051887,-0.10809825523356108,-0.06593270878682035,-0.034441492089906545
